date,sessions,users,page_views,source,exhibition_page_views,film_page_views,membership_page_views,avg_session_duration_seconds
2023-04-09,195,168,702,Organic Search,215,189,76,200
2023-04-09,106,92,313,Social,67,96,43,224
2023-04-09,131,107,491,Direct,110,112,61,144
2023-04-09,57,50,222,Email,66,60,20,164
2023-04-09,51,44,209,Paid,41,73,23,194
2023-04-10,83,71,278,Organic Search,56,64,18,305
2023-04-10,43,33,177,Social,32,62,15,114
2023-04-10,68,52,286,Direct,53,75,20,149
2023-04-10,22,15,81,Email,25,21,11,125
2023-04-10,16,12,45,Paid,14,11,5,169
2023-04-11,114,100,334,Organic Search,96,79,34,191
2023-04-11,71,51,309,Social,89,88,38,199
2023-04-11,89,78,297,Direct,61,74,15,179
2023-04-11,34,25,140,Email,27,46,9,220
2023-04-11,32,23,91,Paid,27,24,4,169
2023-04-12,140,116,587,Organic Search,168,141,55,206
2023-04-12,77,58,256,Social,71,68,24,246
2023-04-12,78,63,338,Direct,82,93,43,250
2023-04-12,25,21,92,Email,25,34,6,264
2023-04-12,23,17,70,Paid,17,24,8,209
2023-04-13,128,95,573,Organic Search,182,164,61,229
2023-04-13,95,82,349,Social,83,114,27,183
2023-04-13,86,66,261,Direct,59,78,28,250
2023-04-13,40,29,124,Email,29,31,10,240
2023-04-13,22,18,95,Paid,17,30,11,213
2023-04-14,110,96,416,Organic Search,121,137,45,223
2023-04-14,54,41,182,Social,37,50,23,154
2023-04-14,83,65,315,Direct,64,72,25,109
2023-04-14,33,25,105,Email,29,36,11,131
2023-04-14,31,22,114,Paid,30,35,7,210
2023-04-15,157,129,702,Organic Search,180,208,43,186
2023-04-15,107,78,474,Social,130,120,26,206
2023-04-15,139,114,418,Direct,126,138,25,179
2023-04-15,51,40,165,Email,40,36,16,173
2023-04-15,49,37,133,Paid,26,30,12,134
2023-04-16,125,101,454,Organic Search,126,142,54,157
2023-04-16,67,48,225,Social,54,85,11,202
2023-04-16,75,54,280,Direct,74,91,32,190
2023-04-16,33,24,122,Email,38,28,6,180
2023-04-16,24,19,89,Paid,28,25,10,144
2023-04-17,137,116,419,Organic Search,118,92,54,115
2023-04-17,76,65,285,Social,80,69,20,132
2023-04-17,84,74,245,Direct,55,77,24,185
2023-04-17,33,25,126,Email,30,37,13,262
2023-04-17,29,22,104,Paid,19,34,10,181
2023-04-18,135,110,390,Organic Search,117,89,32,132
2023-04-18,116,99,480,Social,93,108,39,191
2023-04-18,119,98,343,Direct,96,96,45,138
2023-04-18,40,30,103,Email,28,23,10,255
2023-04-18,26,20,77,Paid,24,28,4,196
2023-04-19,117,90,417,Organic Search,77,132,40,185
2023-04-19,68,55,248,Social,58,78,15,176
2023-04-19,109,78,462,Direct,114,112,48,195
2023-04-19,47,39,140,Email,43,45,15,192
2023-04-19,34,25,136,Paid,36,45,17,203
2023-04-20,115,88,477,Organic Search,137,173,28,127
2023-04-20,103,75,354,Social,67,127,24,205
2023-04-20,75,63,274,Direct,79,74,19,253
2023-04-20,40,32,149,Email,42,33,13,160
2023-04-20,24,19,85,Paid,19,32,11,268
2023-04-21,105,93,448,Organic Search,104,140,57,172
2023-04-21,69,60,188,Social,53,45,16,217
2023-04-21,72,57,246,Direct,50,83,32,201
2023-04-21,25,18,106,Email,31,35,14,187
2023-04-21,22,15,87,Paid,20,19,5,157
2023-04-22,128,101,453,Organic Search,144,121,62,226
2023-04-22,90,66,279,Social,84,105,16,139
2023-04-22,112,89,346,Direct,106,86,43,235
2023-04-22,39,30,164,Email,34,43,14,154
2023-04-22,37,32,121,Paid,24,40,12,266
2023-04-23,190,155,852,Organic Search,176,229,52,151
2023-04-23,91,68,303,Social,55,79,19,239
2023-04-23,112,84,465,Direct,131,115,50,145
2023-04-23,51,44,133,Email,37,39,12,211
2023-04-23,29,22,76,Paid,18,27,4,188
2023-04-24,146,118,437,Organic Search,132,96,56,217
2023-04-24,93,74,410,Social,106,138,52,197
2023-04-24,111,83,415,Direct,113,134,24,139
2023-04-24,47,34,173,Email,33,51,8,195
2023-04-24,36,29,103,Paid,19,35,12,252
2023-04-25,126,95,374,Organic Search,108,123,21,152
2023-04-25,82,62,304,Social,90,115,42,131
2023-04-25,87,63,232,Direct,63,64,14,164
2023-04-25,36,28,139,Email,42,42,16,149
2023-04-25,29,26,111,Paid,27,28,15,185
2023-04-26,118,86,504,Organic Search,123,183,42,142
2023-04-26,88,64,316,Social,99,87,28,196
2023-04-26,112,88,479,Direct,127,152,31,210
2023-04-26,44,34,180,Email,56,63,21,182
2023-04-26,32,28,113,Paid,33,40,11,219
2023-04-27,111,99,468,Organic Search,111,162,53,192
2023-04-27,54,45,210,Social,49,73,15,203
2023-04-27,99,80,348,Direct,101,131,43,275
2023-04-27,34,29,131,Email,29,37,10,212
2023-04-27,20,15,54,Paid,9,13,4,203
2023-04-28,155,137,632,Organic Search,131,190,36,115
2023-04-28,116,97,515,Social,119,132,69,150
2023-04-28,104,79,260,Direct,57,82,32,201
2023-04-28,52,42,203,Email,58,69,16,191
2023-04-28,42,32,176,Paid,32,49,18,245
2023-04-29,184,147,585,Organic Search,148,132,45,172
2023-04-29,132,110,516,Social,158,188,39,209
2023-04-29,130,103,364,Direct,111,98,26,172
2023-04-29,45,40,161,Email,36,52,10,150
2023-04-29,37,30,138,Paid,33,42,17,187
2023-04-30,133,118,527,Organic Search,118,115,67,245
2023-04-30,104,88,461,Social,144,107,28,255
2023-04-30,128,102,334,Direct,68,109,23,200
2023-04-30,55,45,158,Email,32,43,20,252
2023-04-30,38,32,122,Paid,23,40,11,252
2023-05-01,105,81,421,Organic Search,84,96,49,176
2023-05-01,56,42,182,Social,40,53,9,68
2023-05-01,70,59,258,Direct,54,64,15,202
2023-05-01,32,23,137,Email,32,26,8,105
2023-05-01,26,22,83,Paid,12,23,11,137
2023-05-02,129,104,384,Organic Search,77,85,43,132
2023-05-02,71,62,279,Social,49,83,27,123
2023-05-02,94,77,397,Direct,95,123,49,184
2023-05-02,33,26,111,Email,19,28,9,164
2023-05-02,32,24,83,Paid,17,19,9,189
2023-05-03,117,102,418,Organic Search,93,102,56,172
2023-05-03,93,78,306,Social,51,72,27,129
2023-05-03,74,63,239,Direct,54,67,25,193
2023-05-03,27,20,94,Email,20,25,8,111
2023-05-03,26,23,89,Paid,23,26,10,141
2023-05-04,132,115,334,Organic Search,84,102,46,206
2023-05-04,79,59,261,Social,70,53,25,98
2023-05-04,84,68,223,Direct,56,68,12,234
2023-05-04,32,23,128,Email,30,35,13,275
2023-05-04,30,21,94,Paid,25,23,7,225
2023-05-05,120,95,358,Organic Search,91,100,45,164
2023-05-05,79,57,353,Social,74,90,35,125
2023-05-05,65,49,241,Direct,48,52,23,175
2023-05-05,26,21,113,Email,29,26,8,129
2023-05-05,25,18,86,Paid,21,18,9,157
2023-05-06,179,139,709,Organic Search,174,201,63,150
2023-05-06,105,82,409,Social,86,79,25,178
2023-05-06,106,79,334,Direct,55,65,24,246
2023-05-06,52,44,147,Email,26,36,9,202
2023-05-06,36,28,114,Paid,17,25,13,210
2023-05-07,181,147,727,Organic Search,165,212,36,211
2023-05-07,98,74,374,Social,78,104,42,192
2023-05-07,115,85,376,Direct,90,79,36,141
2023-05-07,47,42,194,Email,39,58,12,145
2023-05-07,30,23,127,Paid,29,25,7,155
2023-05-08,107,79,392,Organic Search,80,122,31,158
2023-05-08,69,55,246,Social,55,57,18,133
2023-05-08,71,58,249,Direct,44,51,25,173
2023-05-08,33,29,114,Email,28,32,15,96
2023-05-08,24,20,95,Paid,20,25,11,119
2023-05-09,119,99,501,Organic Search,99,94,29,154
2023-05-09,59,46,250,Social,48,77,22,212
2023-05-09,82,70,343,Direct,63,94,22,172
2023-05-09,33,25,141,Email,37,37,7,108
2023-05-09,28,23,75,Paid,18,15,9,211
2023-05-10,67,58,181,Organic Search,38,55,11,156
2023-05-10,52,40,233,Social,40,52,29,252
2023-05-10,56,45,217,Direct,38,47,13,192
2023-05-10,26,22,67,Email,15,12,8,163
2023-05-10,19,14,74,Paid,19,21,9,211
2023-05-11,106,85,435,Organic Search,83,121,32,158
2023-05-11,59,48,253,Social,44,48,18,191
2023-05-11,55,40,152,Direct,27,47,19,119
2023-05-11,34,28,152,Email,40,36,9,205
2023-05-11,24,18,77,Paid,18,17,6,221
2023-05-12,113,98,299,Organic Search,77,71,24,253
2023-05-12,68,49,199,Social,32,45,14,169
2023-05-12,86,63,305,Direct,47,79,37,125
2023-05-12,32,27,124,Email,23,28,16,234
2023-05-12,21,17,83,Paid,20,23,6,238
2023-05-13,83,65,268,Organic Search,55,66,20,199
2023-05-13,78,61,316,Social,83,91,40,120
2023-05-13,69,51,184,Direct,28,58,17,150
2023-05-13,29,24,119,Email,19,27,7,213
2023-05-13,19,14,59,Paid,15,15,4,201
2023-05-14,190,161,715,Organic Search,114,220,73,173
2023-05-14,121,104,477,Social,87,127,54,158
2023-05-14,119,102,465,Direct,112,129,41,140
2023-05-14,47,38,146,Email,26,34,17,73
2023-05-14,36,32,130,Paid,30,39,12,273
2023-05-15,109,95,316,Organic Search,68,60,17,154
2023-05-15,73,65,226,Social,46,43,15,139
2023-05-15,69,59,280,Direct,59,65,17,162
2023-05-15,30,25,89,Email,22,19,10,160
2023-05-15,21,15,55,Paid,13,12,2,64
2023-05-16,111,90,393,Organic Search,73,73,51,167
2023-05-16,50,41,209,Social,33,65,28,158
2023-05-16,81,61,235,Direct,52,47,22,109
2023-05-16,21,18,73,Email,13,17,7,227
2023-05-16,24,17,103,Paid,21,29,11,254
2023-05-17,91,68,271,Organic Search,62,77,18,94
2023-05-17,79,57,254,Social,44,59,23,186
2023-05-17,65,50,252,Direct,44,56,35,148
2023-05-17,35,27,130,Email,23,38,13,192
2023-05-17,25,20,73,Paid,11,18,5,203
2023-05-18,127,107,565,Organic Search,148,155,54,187
2023-05-18,78,61,208,Social,56,63,20,241
2023-05-18,98,85,323,Direct,66,88,42,264
2023-05-18,36,31,158,Email,29,38,21,142
2023-05-18,31,25,79,Paid,20,23,9,198
2023-05-19,79,60,326,Organic Search,51,101,24,202
2023-05-19,42,34,128,Social,28,32,13,171
2023-05-19,74,64,305,Direct,80,76,25,185
2023-05-19,22,18,73,Email,15,16,5,180
2023-05-19,20,17,73,Paid,16,21,9,308
2023-05-20,197,156,694,Organic Search,112,162,52,208
2023-05-20,103,86,445,Social,110,91,31,136
2023-05-20,132,100,337,Direct,82,72,46,194
2023-05-20,55,49,168,Email,40,39,16,143
2023-05-20,45,32,126,Paid,31,28,17,120
2023-05-21,131,117,516,Organic Search,84,132,29,87
2023-05-21,70,62,224,Social,50,63,14,181
2023-05-21,88,74,274,Direct,55,56,31,133
2023-05-21,30,21,112,Email,18,23,14,198
2023-05-21,23,19,76,Paid,12,20,5,158
2023-05-22,106,94,339,Organic Search,64,109,32,175
2023-05-22,75,65,260,Social,62,75,14,141
2023-05-22,71,56,313,Direct,63,72,32,186
2023-05-22,28,23,82,Email,21,26,7,174
2023-05-22,22,19,83,Paid,17,24,7,160
2023-05-23,106,77,468,Organic Search,109,129,51,216
2023-05-23,80,69,213,Social,50,50,10,136
2023-05-23,90,65,357,Direct,88,97,45,114
2023-05-23,23,17,91,Email,16,23,6,236
2023-05-23,26,19,84,Paid,22,20,6,174
2023-05-24,94,78,272,Organic Search,57,68,26,175
2023-05-24,76,61,321,Social,61,88,20,270
2023-05-24,78,68,341,Direct,72,72,29,238
2023-05-24,28,23,81,Email,21,19,4,232
2023-05-24,24,17,83,Paid,20,16,4,186
2023-05-25,86,61,364,Organic Search,83,102,33,140
2023-05-25,65,56,283,Social,69,56,27,141
2023-05-25,76,68,311,Direct,60,64,39,124
2023-05-25,25,21,102,Email,20,19,13,200
2023-05-25,24,18,92,Paid,23,18,10,254
2023-05-26,106,77,275,Organic Search,48,71,22,168
2023-05-26,73,65,283,Social,58,57,33,140
2023-05-26,67,50,245,Direct,47,55,23,145
2023-05-26,30,24,75,Email,14,14,4,214
2023-05-26,26,19,68,Paid,13,20,7,251
2023-05-27,115,96,403,Organic Search,89,93,24,264
2023-05-27,90,77,311,Social,60,75,27,197
2023-05-27,87,70,286,Direct,72,79,18,149
2023-05-27,38,31,155,Email,35,42,17,212
2023-05-27,34,28,109,Paid,22,32,6,247
2023-05-28,134,111,344,Organic Search,85,65,42,275
2023-05-28,88,65,296,Social,51,56,20,113
2023-05-28,92,73,370,Direct,57,79,39,126
2023-05-28,40,32,144,Email,37,45,18,284
2023-05-28,35,25,102,Paid,24,24,11,225
2023-05-29,135,99,605,Organic Search,107,170,45,231
2023-05-29,77,56,193,Social,45,61,18,176
2023-05-29,61,49,244,Direct,52,46,20,97
2023-05-29,28,24,120,Email,23,27,12,288
2023-05-29,22,19,60,Paid,11,15,3,233
2023-05-30,122,108,440,Organic Search,81,118,38,201
2023-05-30,59,45,187,Social,35,57,10,244
2023-05-30,92,67,266,Direct,67,59,32,220
2023-05-30,34,26,96,Email,19,29,7,205
2023-05-30,24,18,103,Paid,16,21,6,215
2023-05-31,100,78,254,Organic Search,52,78,19,210
2023-05-31,74,53,191,Social,40,57,23,192
2023-05-31,80,65,285,Direct,45,80,23,163
2023-05-31,30,25,86,Email,13,19,7,158
2023-05-31,21,15,69,Paid,13,18,5,138
2023-06-01,105,76,429,Organic Search,85,117,50,192
2023-06-01,66,58,243,Social,51,57,22,184
2023-06-01,73,55,187,Direct,30,52,15,213
2023-06-01,27,24,80,Email,14,19,6,94
2023-06-01,22,18,91,Paid,21,19,7,146
2023-06-02,103,79,390,Organic Search,61,89,24,208
2023-06-02,49,39,174,Social,33,32,21,207
2023-06-02,59,42,171,Direct,24,30,13,146
2023-06-02,22,16,70,Email,10,19,8,217
2023-06-02,20,15,89,Paid,14,17,6,128
2023-06-03,123,104,470,Organic Search,71,124,35,171
2023-06-03,90,69,367,Social,75,71,46,220
2023-06-03,93,74,380,Direct,61,102,20,215
2023-06-03,36,27,131,Email,22,23,9,159
2023-06-03,22,17,60,Paid,9,16,6,225
2023-06-04,159,120,432,Organic Search,89,92,41,148
2023-06-04,86,76,308,Social,50,64,33,119
2023-06-04,105,84,361,Direct,51,77,26,180
2023-06-04,39,34,137,Email,32,26,9,270
2023-06-04,32,27,99,Paid,23,18,9,253
2023-06-05,103,75,264,Organic Search,51,68,19,120
2023-06-05,56,49,157,Social,33,34,20,132
2023-06-05,73,62,288,Direct,53,55,28,86
2023-06-05,35,25,120,Email,24,31,8,198
2023-06-05,19,15,80,Paid,18,18,4,173
2023-06-06,113,86,293,Organic Search,63,69,28,155
2023-06-06,74,58,326,Social,70,64,41,179
2023-06-06,84,71,302,Direct,69,67,25,165
2023-06-06,33,25,113,Email,25,27,12,197
2023-06-06,28,21,111,Paid,22,21,6,227
2023-06-07,64,47,192,Organic Search,43,34,16,145
2023-06-07,58,43,220,Social,36,43,11,133
2023-06-07,57,41,177,Direct,24,41,9,148
2023-06-07,20,15,67,Email,11,11,8,185
2023-06-07,12,10,38,Paid,5,6,2,246
2023-06-08,106,89,437,Organic Search,70,108,40,223
2023-06-08,55,48,200,Social,36,35,27,133
2023-06-08,73,57,304,Direct,52,69,33,205
2023-06-08,23,19,98,Email,14,16,12,244
2023-06-08,26,21,93,Paid,18,21,11,149
2023-06-09,99,76,396,Organic Search,86,112,38,163
2023-06-09,63,49,257,Social,60,54,35,123
2023-06-09,77,62,229,Direct,46,42,26,217
2023-06-09,31,26,97,Email,19,18,12,250
2023-06-09,20,16,50,Paid,8,11,6,210
2023-06-10,193,147,544,Organic Search,98,120,76,241
2023-06-10,109,86,361,Social,57,89,18,189
2023-06-10,119,92,500,Direct,104,110,41,189
2023-06-10,50,39,176,Email,41,39,21,228
2023-06-10,31,24,82,Paid,12,16,10,145
2023-06-11,94,75,290,Organic Search,56,56,32,181
2023-06-11,64,52,281,Social,65,71,24,207
2023-06-11,78,57,347,Direct,49,74,29,194
2023-06-11,28,20,125,Email,23,31,15,147
2023-06-11,21,18,68,Paid,13,13,3,162
2023-06-12,110,80,490,Organic Search,73,111,62,195
2023-06-12,69,61,280,Social,56,56,23,176
2023-06-12,69,56,300,Direct,60,81,15,108
2023-06-12,28,23,107,Email,17,28,7,115
2023-06-12,24,20,69,Paid,16,15,7,139
2023-06-13,86,72,221,Organic Search,42,44,23,84
2023-06-13,42,30,119,Social,17,21,14,212
2023-06-13,63,55,177,Direct,34,46,19,247
2023-06-13,26,19,106,Email,16,21,14,161
2023-06-13,15,11,63,Paid,9,17,7,220
2023-06-14,86,76,375,Organic Search,80,84,40,191
2023-06-14,69,61,239,Social,44,49,26,86
2023-06-14,69,52,253,Direct,60,43,28,201
2023-06-14,38,32,101,Email,14,21,11,189
2023-06-14,26,21,65,Paid,15,12,6,180
2023-06-15,95,83,344,Organic Search,65,75,19,195
2023-06-15,76,60,311,Social,66,58,16,136
2023-06-15,73,63,259,Direct,48,53,22,174
2023-06-15,27,22,94,Email,20,17,11,164
2023-06-15,22,16,71,Paid,12,12,4,177
2023-06-16,88,74,382,Organic Search,61,73,21,169
2023-06-16,48,36,163,Social,22,33,11,149
2023-06-16,64,51,242,Direct,52,61,17,118
2023-06-16,24,19,72,Email,11,20,3,205
2023-06-16,13,10,45,Paid,7,11,4,148
2023-06-17,172,129,449,Organic Search,70,125,50,150
2023-06-17,77,62,208,Social,32,35,13,152
2023-06-17,106,87,334,Direct,61,74,38,189
2023-06-17,40,33,179,Email,34,34,13,220
2023-06-17,37,31,93,Paid,20,19,7,98
2023-06-18,151,132,460,Organic Search,72,113,45,212
2023-06-18,79,59,225,Social,32,51,27,239
2023-06-18,89,70,343,Direct,57,70,31,195
2023-06-18,32,26,95,Email,22,18,9,177
2023-06-18,34,26,144,Paid,21,31,7,233
2023-06-19,130,101,399,Organic Search,90,73,38,224
2023-06-19,59,50,200,Social,44,54,12,199
2023-06-19,73,61,251,Direct,37,50,20,155
2023-06-19,28,22,117,Email,25,20,13,192
2023-06-19,25,21,66,Paid,14,17,6,242
2023-06-20,75,55,264,Organic Search,40,64,14,196
2023-06-20,51,41,184,Social,40,34,19,158
2023-06-20,49,36,134,Direct,23,36,17,197
2023-06-20,21,16,89,Email,13,17,7,217
2023-06-20,18,15,50,Paid,11,9,5,175
2023-06-21,68,53,294,Organic Search,57,74,41,247
2023-06-21,43,37,123,Social,24,26,8,229
2023-06-21,41,33,181,Direct,42,43,20,213
2023-06-21,21,16,74,Email,13,13,7,220
2023-06-21,17,15,49,Paid,11,13,3,179
2023-06-22,82,60,339,Organic Search,71,66,45,191
2023-06-22,60,47,235,Social,33,63,13,259
2023-06-22,74,56,188,Direct,43,40,21,221
2023-06-22,27,20,87,Email,15,23,5,222
2023-06-22,17,13,43,Paid,10,8,4,225
2023-06-23,67,58,279,Organic Search,59,75,31,179
2023-06-23,53,41,170,Social,40,36,19,307
2023-06-23,42,36,135,Direct,27,26,17,158
2023-06-23,22,17,69,Email,15,17,9,159
2023-06-23,23,16,80,Paid,18,21,7,208
2023-06-24,97,71,319,Organic Search,67,67,39,157
2023-06-24,78,61,208,Social,41,36,25,158
2023-06-24,89,79,338,Direct,78,81,30,209
2023-06-24,34,25,146,Email,21,38,15,211
2023-06-24,28,21,97,Paid,13,23,5,181
2023-06-25,112,92,330,Organic Search,61,64,28,121
2023-06-25,82,68,228,Social,46,63,12,115
2023-06-25,63,54,261,Direct,51,43,15,264
2023-06-25,36,27,140,Email,21,27,8,179
2023-06-25,30,26,121,Paid,22,26,13,163
2023-06-26,104,83,432,Organic Search,68,120,51,209
2023-06-26,68,52,288,Social,57,51,31,114
2023-06-26,71,55,307,Direct,58,73,21,167
2023-06-26,32,25,113,Email,21,21,7,186
2023-06-26,19,16,73,Paid,11,12,6,147
2023-06-27,107,87,290,Organic Search,56,73,22,122
2023-06-27,78,65,254,Social,41,41,30,175
2023-06-27,88,64,390,Direct,82,80,50,153
2023-06-27,28,22,116,Email,23,32,8,145
2023-06-27,25,19,91,Paid,12,20,6,276
2023-06-28,87,71,253,Organic Search,47,50,25,277
2023-06-28,53,40,208,Social,33,53,23,136
2023-06-28,60,53,249,Direct,48,61,19,196
2023-06-28,21,18,71,Email,16,17,9,165
2023-06-28,17,13,51,Paid,10,10,5,278
2023-06-29,65,57,230,Organic Search,39,48,17,116
2023-06-29,40,31,150,Social,29,28,15,173
2023-06-29,54,39,175,Direct,25,36,20,220
2023-06-29,19,15,80,Email,11,22,7,202
2023-06-29,12,10,37,Paid,7,8,5,194
2023-06-30,81,68,305,Organic Search,62,81,30,233
2023-06-30,50,44,214,Social,43,48,15,215
2023-06-30,45,33,197,Direct,26,35,21,192
2023-06-30,28,21,93,Email,18,18,11,167
2023-06-30,16,13,51,Paid,11,9,4,219
2023-07-01,122,102,510,Organic Search,81,89,66,93
2023-07-01,67,53,213,Social,36,36,19,149
2023-07-01,80,57,314,Direct,58,66,34,134
2023-07-01,35,27,104,Email,19,17,11,201
2023-07-01,33,25,139,Paid,25,26,16,212
2023-07-02,81,63,294,Organic Search,36,45,26,237
2023-07-02,41,36,154,Social,18,36,8,131
2023-07-02,67,52,244,Direct,44,55,29,217
2023-07-02,25,21,69,Email,12,16,3,170
2023-07-02,18,15,65,Paid,9,9,8,153
2023-07-03,93,76,348,Organic Search,60,52,18,75
2023-07-03,42,37,186,Social,34,41,19,262
2023-07-03,61,47,236,Direct,28,38,18,123
2023-07-03,21,18,58,Email,7,12,4,220
2023-07-03,19,14,70,Paid,10,16,7,140
2023-07-04,61,44,195,Organic Search,30,40,26,173
2023-07-04,46,34,139,Social,25,31,16,241
2023-07-04,41,30,120,Direct,19,25,6,230
2023-07-04,20,16,82,Email,16,15,4,174
2023-07-04,20,17,74,Paid,12,11,7,261
2023-07-05,65,47,189,Organic Search,33,41,25,185
2023-07-05,28,23,89,Social,11,14,7,241
2023-07-05,45,33,161,Direct,21,23,14,188
2023-07-05,16,11,50,Email,7,10,5,190
2023-07-05,12,8,35,Paid,6,6,2,258
2023-07-06,88,69,321,Organic Search,57,50,36,210
2023-07-06,40,34,139,Social,24,26,17,178
2023-07-06,53,46,188,Direct,38,33,23,160
2023-07-06,20,16,73,Email,12,16,10,214
2023-07-06,19,16,67,Paid,10,12,5,213
2023-07-07,78,58,290,Organic Search,38,49,27,168
2023-07-07,53,47,173,Social,21,36,18,216
2023-07-07,69,56,185,Direct,27,27,10,202
2023-07-07,25,21,92,Email,17,15,5,113
2023-07-07,14,11,42,Paid,8,10,4,155
2023-07-08,105,91,403,Organic Search,75,86,50,84
2023-07-08,69,61,293,Social,38,43,24,261
2023-07-08,92,71,328,Direct,47,80,44,118
2023-07-08,32,25,80,Email,12,15,7,167
2023-07-08,25,21,64,Paid,8,9,8,205
2023-07-09,115,99,489,Organic Search,60,108,50,120
2023-07-09,67,54,266,Social,38,47,24,230
2023-07-09,68,60,301,Direct,48,66,32,196
2023-07-09,36,32,130,Email,24,24,13,186
2023-07-09,24,21,92,Paid,12,16,12,228
2023-07-10,84,74,338,Organic Search,68,65,37,174
2023-07-10,39,35,167,Social,29,38,11,213
2023-07-10,47,37,120,Direct,24,23,9,169
2023-07-10,19,15,80,Email,12,17,5,126
2023-07-10,17,13,50,Paid,7,11,5,201
2023-07-11,83,66,251,Organic Search,36,47,15,160
2023-07-11,46,34,174,Social,20,41,16,219
2023-07-11,50,36,165,Direct,31,35,22,194
2023-07-11,23,18,99,Email,13,22,5,194
2023-07-11,17,12,74,Paid,11,15,9,241
2023-07-12,42,34,142,Organic Search,23,20,19,169
2023-07-12,36,29,105,Social,19,21,8,173
2023-07-12,42,36,185,Direct,36,41,14,195
2023-07-12,15,12,43,Email,5,8,3,185
2023-07-12,14,12,35,Paid,4,5,2,141
2023-07-13,73,57,279,Organic Search,39,60,34,127
2023-07-13,36,28,143,Social,27,34,14,237
2023-07-13,45,38,138,Direct,24,32,17,195
2023-07-13,16,11,43,Email,6,7,5,175
2023-07-13,18,14,71,Paid,9,17,8,234
2023-07-14,62,54,253,Organic Search,52,54,26,67
2023-07-14,44,32,158,Social,26,34,20,137
2023-07-14,49,37,200,Direct,41,49,16,184
2023-07-14,17,13,71,Email,9,11,3,174
2023-07-14,14,10,59,Paid,9,8,3,133
2023-07-15,119,102,502,Organic Search,86,93,41,240
2023-07-15,60,44,260,Social,51,46,22,228
2023-07-15,78,68,287,Direct,41,70,31,164
2023-07-15,37,28,132,Email,17,27,8,235
2023-07-15,31,24,105,Paid,18,16,6,183
2023-07-16,114,89,434,Organic Search,57,80,33,215
2023-07-16,63,48,239,Social,30,37,31,92
2023-07-16,67,56,240,Direct,43,44,26,165
2023-07-16,27,20,85,Email,10,18,6,148
2023-07-16,21,15,81,Paid,12,15,6,251
2023-07-17,97,85,312,Organic Search,36,76,40,200
2023-07-17,50,43,216,Social,34,52,22,208
2023-07-17,70,53,304,Direct,37,49,35,185
2023-07-17,22,16,75,Email,12,14,5,249
2023-07-17,20,16,72,Paid,13,14,3,203
2023-07-18,74,60,225,Organic Search,38,40,29,253
2023-07-18,48,41,207,Social,37,40,23,178
2023-07-18,76,65,206,Direct,33,34,12,130
2023-07-18,24,18,100,Email,15,16,12,221
2023-07-18,23,18,78,Paid,10,12,6,125
2023-07-19,63,54,207,Organic Search,40,33,18,212
